AsrClassCode,AsrLandUse1,AsrLanduse2,ColCityBlock,ColParcelId,ColParcel,HANDLE,HighAddrNum,HighAddrSuf,LowAddrNum,LowAddrSuf,NBRHD,ParcelId,SITEADDR,StdUnitNum,StName,StPreDir,StSufDir,StType,ZIP
100,1110,0,142600,14260000800,800,11426000080,2820,,2820,,24,14269080000,"2820 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,143200,14320001650,1650,11432000165,3144,,3144,,25,14329165000,"3144 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1120,0,155700,15570001200,1200,11557000120,3502,,3500,,18,15579120000,"3500 INDIANA AV",,INDIANA,,,AV,63118
100,1110,0,155700,15570001300,1300,11557000130,3505,,3501,,18,15579130000,"3501 MISSOURI AV",,MISSOURI,,,AV,63118
100,1110,0,145500,14550001170,1170,11455000117,3010,,3010,,25,14559117000,"3010 S COMPTON AV",,COMPTON,S,,AV,63118
100,1140,0,145500,14550001300,1300,11455000130,2908,,2904,,25,14559130000,"2904 S COMPTON AV",,COMPTON,S,,AV,63118
49,1010,0,117306,11730601200,1200,11173060120,1907,,1907,,65,11739105000,"1907 DESTREHAN ST",,DESTREHAN,,,ST,63107
49,1010,0,117306,11730601300,1300,11173060130,1909,,1909,,65,11739110000,"1909 DESTREHAN ST",,DESTREHAN,,,ST,63107
147,1110,0,117306,11730601401,1401,11173060140,1913,,1913,,65,11739115000,"1913 DESTREHAN ST",,DESTREHAN,,,ST,63107
147,1110,0,117306,11730601501,1501,11173060150,1915,,1915,,65,11739120000,"1915 DESTREHAN ST",,DESTREHAN,,,ST,63107
100,1110,0,118403,11840301400,1400,11184030140,3429,,3429,,65,11849085000,"3429 N 14TH ST",,14TH,N,,ST,63107
100,1120,0,124900,12490000600,600,11249000060,2640,,2638,,59,12499060000,"2638 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1010,0,124900,12490000700,700,11249000070,2636,,2636,,59,12499070000,"2636 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1010,0,124900,12490000800,800,11249000080,2632,,2632,,59,12499080000,"2632 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1010,0,124900,12490000900,900,11249000090,2630,,2628,,59,12499090000,"2628 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1110,0,125500,12550002300,2300,11255000230,1433,,1433,,32,12559230000,"1433 DOLMAN ST",,DOLMAN,,,ST,63104
100,1010,0,125500,12550002500,2500,11255000250,1701,,1701,,32,12559250000,"1701 CARROLL ST",,CARROLL,,,ST,63104
100,1110,0,143600,14360003200,3200,11436000320,2343,,2343,,25,14369320000,"2343 VIRGINIA AV",,VIRGINIA,,,AV,63104
100,1130,0,143700,14370000100,100,11437000010,3327,,3325,,25,14379010000,"3325 MAGNOLIA AV",,MAGNOLIA,,,AV,63118
100,1120,0,143700,14370000200,200,11437000020,2714,,2712,,25,14379020000,"2712 LOUISIANA AV",,LOUISIANA,,,AV,63118
14,1010,0,131300,13130000400,400,11313000040,1816,,1816,,24,13139040000,"1816 OREGON AV",,OREGON,,,AV,63104
14,1010,0,131300,13130000500,500,11313000050,1812,,1812,,31,13139050000,"1812 OREGON AV",,OREGON,,,AV,63104
19,5000,0,127200,12720001600,1600,11272000160,3131,,3131,,31,12729160000,"3131 LASALLE ST",,LASALLE,,,ST,63104
35,1185,0,128200,12820003700,3700,11282000370,3324,,3306,,31,12829370000,"3306 PARK AV",,PARK,,,AV,63104
199,1110,0,128300,12830000161,161,11283000016,3320,,3318,,31,12839016000,"3318 ST VINCENT AV",,ST VINCENT,,,AV,63104
199,1110,0,128300,12830000171,171,11283000017,3316,,3316,,31,12839017000,"3316 ST VINCENT AV",,ST VINCENT,,,AV,63104
100,1120,0,128300,12830000700,700,11283000070,3308,,3308,,31,12839070000,"3308 ST VINCENT AV",,ST VINCENT,,,AV,63104
100,1110,0,130300,13030000900,900,11303000090,3128,,3128,,26,13039090000,"3128 GEYER AV",,GEYER,,,AV,63104
100,1110,0,130300,13030001000,1000,11303000100,3124,,3124,,26,13039100000,"3124 GEYER AV",,GEYER,,,AV,63104
100,1110,0,131800,13180004200,4200,11318000420,1908,,1908,,24,13189420000,"1908 CALIFORNIA AV",,CALIFORNIA,,,AV,63104
100,1010,0,132900,13290001300,1300,11329000130,1718,,1714,,32,13299130000,"1714 NICHOLSON PL",,NICHOLSON,,,PL,63104
100,1185,0,132900,13290001600,1600,11329000160,1710,,1704,,32,13299160000,"1704 NICHOLSON PL",,NICHOLSON,,,PL,63104
100,1010,0,98005,09800501600,1600,10980050160,2715,,2715,,59,09809080000,"2715 COLE ST",,COLE,,,ST,63106
100,1010,0,98005,09800501900,1900,10980050190,2721,,2721,,59,09809095000,"2721 COLE ST",,COLE,,,ST,63106
100,1010,0,98005,09800502100,2100,10980050210,2725,,2725,,59,09809105000,"2725 COLE ST",,COLE,,,ST,63106
100,1123,0,144200,14420003600,3600,11442000360,3517,,3517,,25,14429360000,"3517 MAGNOLIA AV",,MAGNOLIA,,,AV,63118
200,5000,0,104300,10430000650,650,11043000065,3322,,3318,,77,10439065000,"3318 WASHINGTON BLVD",,WASHINGTON,,,BLVD,63103
100,1185,0,100905,10090500200,200,11009050020,2932,,2932,,59,10099015000,"2932 DR MARTIN LUTHER KING DR",,DR MARTIN LUTHER KING,,,DR,63106
100,1010,0,102800,10280001000,1000,11028000100,3010,,3010,,59,10289100000,"3010 JAMES COOL PAPA BELL AV",,JAMES COOL PAPA BELL,,,AV,63106
100,1010,0,107000,10700001300,1300,11070000130,2528,,2522,,60,10709130000,"2522 W DODIER ST",,DODIER,W,,ST,63107
100,1010,0,107000,10700001400,1400,11070000140,2520,,2520,,60,10709140000,"2520 W DODIER ST",,DODIER,W,,ST,63107
100,1010,0,108600,10860000900,900,11086000090,2825,,2825,,60,10869090000,"2825 N 23RD ST",,23RD,N,,ST,63107
100,1110,0,108600,10860001100,1100,11086000110,2817,,2817,,60,10869110000,"2817 N 23RD ST",,23RD,N,,ST,63107
100,1010,0,108600,10860001350,1350,11086000135,2317,,2311,,60,10869135000,"2311 ST LOUIS AV",,ST LOUIS,,,AV,63106
100,1110,0,144900,14490002400,2400,11449000240,3425,,3425,,25,14499240000,"3425 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1120,0,112900,11290001500,1500,11129000150,1315,,1315,,63,11299150000,"1315 SULLIVAN AV",,SULLIVAN,,,AV,63107
100,1010,0,113000,11300000200,200,11130000020,1320,,1316,,63,11309020000,"1316 SULLIVAN AV",,SULLIVAN,,,AV,63107
200,5000,0,109600,10960003410,3410,11096000341,2516,,2516,,60,10969341000,"2516 N 22ND ST",,22ND,N,,ST,63106
100,1110,0,110300,11030002350,2350,11103000235,1949,,1949,,60,11039235000,"1949 MONTGOMERY ST",,MONTGOMERY,,,ST,63106
100,1110,0,110300,11030002450,2450,11103000245,1951,,1951,,60,11039245000,"1951 MONTGOMERY ST",,MONTGOMERY,,,ST,63106
100,1010,0,110400,11040000200,200,11104000020,1936,,1936,,60,11049020000,"1936 WRIGHT ST",,WRIGHT,,,ST,63107
35,1010,0,114100,11410001300,1300,11141000130,1505,,1505,,63,11419130000,"1505 HEBERT ST",,HEBERT,,,ST,63107
49,1010,0,114100,11410001550,1550,11141000155,1515,,1509,,63,11419155000,"1509 HEBERT ST",,HEBERT,,,ST,63107
200,5000,0,114200,11420000200,200,11142000020,1403,,1401,,63,11429020000,"1401 HEBERT ST",,HEBERT,,,ST,63107
100,1120,0,68100,06810002300,2300,10681000230,2023,,2023,,21,06819230000,"2023 MENARD ST",,MENARD,,,ST,63104
100,1111,0,80200,08020000610,610,10802000061,1312,,1312,,21,08029061000,"1312 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1111,0,80200,08020000620,620,10802000062,1308,,1308,,21,08029062000,"1308 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1111,0,80200,08020000630,630,10802000063,1304,,1304,,21,08029063000,"1304 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1111,0,80200,08020000640,640,10802000064,1300,,1300,,21,08029064000,"1300 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
34,1120,0,116500,11650000600,600,11165000060,3819,,3815,,65,11659060000,"3815 N 20TH ST",,20TH,N,,ST,63107
49,3000,0,116500,11650001000,1000,11165000100,2009,,2009,,65,11659100000,"2009 FARRAR ST",,FARRAR,,,ST,63107
100,1110,0,81100,08110002100,2100,10811000210,1222,,1220,,21,08119210000,"1220 SIDNEY ST",,SIDNEY,,,ST,63104
34,5000,0,81100,08110002300,2300,10811000230,1210,,1210,,21,08119230000,"1210 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,81900,08190000800,800,10819000080,2421,,2421,,21,08199080000,"2421 S 13TH ST",,13TH,S,,ST,63104
100,1120,0,133900,13390000400,400,11339000040,2020,,2020,,23,13399040000,"2020 ALLEN AV",,ALLEN,,,AV,63104
100,1140,0,133900,13390000500,500,11339000050,2018,,2016,,23,13399050000,"2016 ALLEN AV",,ALLEN,,,AV,63104
100,1120,0,133900,13390000700,700,11339000070,2010,,2010,,23,13399070000,"2010 ALLEN AV",,ALLEN,,,AV,63104
200,5000,0,92700,09270000200,200,10927000020,2600,,2600,,37,09279020000,"2600 OLIVE ST",,OLIVE,,,ST,63103
33,5000,0,50800,05080000100,100,10508000010,1611,,1611,,36,05089010000,"1611 PINE ST",,PINE,,,ST,63103
100,1110,0,46603,04660302200,2200,10466030220,921,,921,,34,04669100000,"921 RUTGER ST",,RUTGER,,,ST,63104
200,6150,0,48400,04840001707,1707,10484000170,1819,,1819,,32,04849170000,"1819 PARK AV",,PARK,,,AV,63104
100,1010,0,83800,08380001800,1800,10838000180,2217,,2215,,21,08389180000,"2215 S 7TH BLVD",,7TH,S,,BLVD,63104
200,5000,0,83800,08380002000,2000,10838000200,2221,,2221,,21,08389200000,"2221 S 7TH BLVD",,7TH,S,,BLVD,63104
200,3000,0,83800,08380002300,2300,10838000230,713,,713,,21,08389230000,"713 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
200,5000,0,55700,05570000800,800,10557000080,1239,,1229,,62,05579080000,"1229 N 6TH ST",,6TH,N,,ST,63106
200,5000,0,59600,05960002100,2100,10596000210,1525,,1523,,60,05969210000,"1523 CASS AV",,CASS,,,AV,63106
200,3000,0,59700,05970000100,100,10597000010,1516,,1512,,60,05979010000,"1512 N 15TH ST",,15TH,N,,ST,63106
100,1130,0,390900,39090003800,3800,13909000380,4377,,4375,,38,39099380000,"4375 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,390900,39090004200,4200,13909000420,310,,310,,38,39099420000,"310 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
44,5000,0,390300,39030000100,100,13903000010,4498,,4498,,38,39039010000,"4498 FOREST PARK AV",,FOREST PARK,,,AV,63108
44,5000,0,390300,39030000300,300,13903000030,4472,,4472,,38,39039030000,"4472 FOREST PARK AV",,FOREST PARK,,,AV,63108
28,5000,0,390300,39030002520,2520,13903000252,4489,,4481,,38,39039252000,"4481 DUNCAN AV",,DUNCAN,,,AV,63110
200,5000,0,390600,39060005500,5500,13906000550,10,,10,,38,39069550000,"10 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1110,0,391005,39100504500,4500,13910050450,4237,,4237,,38,39109150000,"4237 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1120,0,390700,39070000900,900,13907000090,4342,,4340,,38,39079090000,"4340 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1110,0,391302,39130202850,2850,13913020285,4229,,4229,,38,39139345000,"4229 MARYLAND AV",,MARYLAND,,,AV,63108
100,1010,0,391600,39160000510,510,13916000051,4146,,4146,,38,39169051000,"4146 LACLEDE AV",,LACLEDE,,,AV,63108
44,3000,0,390400,39040000650,650,13904000065,4386,,4384,,38,39049065000,"4384 FOREST PARK AV",,FOREST PARK,,,AV,63108
200,3000,0,390400,39040002500,2500,13904000250,4317,,4317,,38,39049250000,"4317 DUNCAN AV",,DUNCAN,,,AV,63110
100,1110,0,390500,39050000900,900,13905000090,4368,,4368,,38,39059090000,"4368 LACLEDE AV",,LACLEDE,,,AV,63108
200,5000,0,390700,39070000200,200,13907000020,4390,,4390,,38,39079020000,"4390 LINDELL BLVD",,LINDELL,,,BLVD,63108
200,5000,0,390700,39070000507,507,13907000050,4374,,4360,,38,39079050000,"4360 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1120,0,389700,38970002000,2000,13897000200,4429,,4427,,38,38979200000,"4427 PERSHING AV",,PERSHING,,,AV,63108
35,1150,0,390000,39000001700,1700,13900000170,4435,,4435,,38,39009170000,"4435 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,390000,39000002000,2000,13900000200,4449,,4449,,38,39009200000,"4449 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,390100,39010001200,1200,13901000120,4422,,4422,,38,39019120000,"4422 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1140,0,390500,39050001300,1300,13905000130,4354,,4352,,38,39059130000,"4352 LACLEDE AV",,LACLEDE,,,AV,63108
100,1110,0,390200,39020000110,110,13902000011,4498,,4498,,38,39029011000,"4498 LACLEDE AV",,LACLEDE,,,AV,63108
200,3000,0,390400,39040002800,2800,13904000280,4339,,4339,,38,39049280000,"4339 DUNCAN AV",,DUNCAN,,,AV,63110
200,3000,0,390400,39040002900,2900,13904000290,4347,,4347,,38,39049290000,"4347 DUNCAN AV",,DUNCAN,,,AV,63110
100,1185,0,390000,39000002400,2400,13900000240,4475,,4475,,38,39009240000,"4475 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
200,5000,0,390100,39010000307,307,13901000030,4484,,4484,,38,39019030000,"4484 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1010,0,389600,38960003200,3200,13896000320,365,,365,,38,38969320000,"365 N TAYLOR AV",,TAYLOR,N,,AV,63108
100,1110,0,389500,38950003300,3300,13895000330,4607,,4607,,38,38959330000,"4607 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389600,38960000600,600,13896000060,4538,,4538,,38,38969060000,"4538 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,389600,38960000800,800,13896000080,4534,,4534,,38,38969080000,"4534 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,389600,38960002800,2800,13896000280,370,,370,,38,38969280000,"370 WALTON ROW",,WALTON,,,ROW,63108
100,1110,0,389600,38960003000,3000,13896000300,374,,374,,38,38969300000,"374 WALTON ROW",,WALTON,,,ROW,63108
100,1110,0,389600,38960001000,1000,13896000100,4524,,4524,,38,38969100000,"4524 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,381707,38170702100,2100,13817070210,1387,,1387,,78,38179105000,"1387 TEMPLE PL",,TEMPLE,,,PL,63112
100,1010,0,381710,38171002800,2800,13817100280,1371,,1371,,78,38179465000,"1371 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1010,0,381710,38171003100,3100,13817100310,1363,,1363,,78,38179480000,"1363 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1120,0,381710,38171003200,3200,13817100320,1361,,1359,,78,38179485000,"1359 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1110,0,382104,38210401950,1950,13821040195,1435,,1435,,78,38219560000,"1435 ROWAN AV",,ROWAN,,,AV,63112
100,1110,0,382104,38210402100,2100,13821040210,1431,,1431,,78,38219570000,"1431 ROWAN AV",,ROWAN,,,AV,63112
100,1110,0,381810,38181003300,3300,13818100330,1433,,1433,,78,38189535000,"1433 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1110,0,61906,06190600850,850,10619060085,1800,,1800,,60,06199080000,"1800 N 17TH ST",,17TH,N,,ST,63106
49,1010,0,62000,06200000200,200,10620000020,1454,,1454,,63,06209020000,"1454 MADISON ST",,MADISON,,,ST,63106
100,1010,0,87818,08781803000,3000,10878180300,1311,,1309,,21,08789140000,"1309 SIDNEY ST",,SIDNEY,,,ST,63104
200,3000,0,24600,02460001400,1400,10246000140,213,,213,,64,02469140000,"213 FLORIDA ST",,FLORIDA,,,ST,63102
299,3000,0,24700,02470000101,101,10247000010,1716,,1600,,64,02479010000,"1600 N BROADWAY",,BROADWAY,N,,,63102
4,1010,0,97300,09730001400,1400,10973000140,1338,,1338,,59,09739140000,"1338 ELLIOTT AV",,ELLIOTT,,,AV,63106
100,1110,0,40400,04040000300,300,10404000030,1720,,1720,,34,04049030000,"1720 S TUCKER BLVD",,TUCKER,S,,BLVD,63104
100,1140,0,40400,04040000400,400,10404000040,1718,,1718,,34,04049040000,"1718 S TUCKER BLVD",,TUCKER,S,,BLVD,63104
49,1010,0,36000,03600001200,1200,10360000120,2617,,2615,,63,03609120000,"2615 N 11TH ST",,11TH,N,,ST,63106
35,5000,0,36000,03600001500,1500,10360000150,2511,,2511,,63,03609150000,"2511 N 11TH ST",,11TH,N,,ST,63106
35,5000,0,36000,03600002000,2000,10360000200,1133,,1131,,63,03609200000,"1131 BENTON ST",,BENTON,,,ST,63106
35,1120,0,38300,03830001100,1100,10383000110,1830,,1830,,21,03839110000,"1830 S 9TH ST",,9TH,S,,ST,63104
200,5000,0,44800,04480000200,200,10448000020,1548,,1526,,36,04489020000,"1526 PAPIN ST",,PAPIN,,,ST,63103
200,5000,0,44800,04480001000,1000,10448000100,1432,,1400,,36,04489100000,"1400 PAPIN ST",,PAPIN,,,ST,63103
200,5000,0,44800,04480001450,1450,10448000145,1423,,1421,,36,04489145000,"1421 CHOUTEAU AV",,CHOUTEAU,,,AV,63103
14,3000,0,100,00010000400,400,10001000040,601,,601,,35,00019040000,"601 S WHARF ST",,WHARF,S,,ST,63102
200,5810,0,66300,06630002807,2807,10663000280,825,,825,,21,06639280000,"825 ALLEN AV",,ALLEN,,,AV,63104
200,3000,0,66403,06640300110,110,10664030011,24,,24,,64,06649005000,"24 BRANCH ST",,BRANCH,,,ST,63147
4,4412,0,66403,06640300200,200,10664030020,3001,,3001,,64,06649010000,"3001 N WHARF ST",,WHARF,N,,ST,63147
200,5000,0,14900,01490001100,1100,10149000110,819,,819,,35,01499110000,"819 S 6TH ST",,6TH,S,,ST,63102
4,5000,0,14900,01490001400,1400,10149000140,851,,851,,35,01499140000,"851 S 6TH ST",,6TH,S,,ST,63102
5,3000,0,4900,00490000500,500,10049000050,915,,915,,35,00499050000,"915 S 2ND ST",,2ND,S,,ST,63102
200,5000,0,9500,00950000150,150,10095000015,701,,701,,35,00959015000,"701 N 4TH ST",,4TH,N,,ST,63102
100,1110,0,46603,04660302800,2800,10466030280,1322,,1322,,34,04669120000,"1322 S 10TH ST",,10TH,S,,ST,63104
100,1185,0,55800,05580000100,100,10558000010,1211,,1205,,62,05589010000,"1205 N 7TH ST",,7TH,N,,ST,63106
100,1010,0,62000,06200000300,300,10620000030,1454,R,1454,R,63,06209030000,"1454 R MADISON ST",,MADISON,,,ST,63106
81,4800,0,66404,06640400100,100,10664040010,664,,664,,64,06649020000,"664 WABASH NORFOLK WESTERN RR",,WABASH NORFOLK WESTERN,,,RR,63147
100,1010,0,68100,06810002400,2400,10681000240,2025,,2025,,21,06819240000,"2025 MENARD ST",,MENARD,,,ST,63104
100,1010,0,97400,09740000100,100,10974000010,2742,,2740,,59,09749010000,"2740 SHERIDAN AV",,SHERIDAN,,,AV,63106
100,1010,0,110400,11040000300,300,11104000030,1934,,1932,,60,11049030000,"1932 WRIGHT ST",,WRIGHT,,,ST,63107
100,1010,0,117306,11730601600,1600,11173060160,1923,,1917,,65,11739125000,"1917 DESTREHAN ST",,DESTREHAN,,,ST,63107
100,1110,0,131300,13130001100,1100,11313000110,1726,,1726,,31,13139110000,"1726 OREGON PL",,OREGON,,,PL,63104
100,1110,0,131800,13180004400,4400,11318000440,1904,,1904,,24,13189440000,"1904 CALIFORNIA AV",,CALIFORNIA,,,AV,63104
100,1110,0,135100,13510001050,1050,11351000105,2630,,2630,,24,13519105000,"2630 ANN AV",,ANN,,,AV,63104
100,1110,0,135700,13570000800,800,11357000080,2916,,2916,,26,13579080000,"2916 RUSSELL BLVD",,RUSSELL,,,BLVD,63104
100,1110,0,144900,14490002800,2800,11449000280,3441,,3441,,25,14499280000,"3441 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1110,0,147200,14720000800,800,11472000080,2852,,2852,,30,14729080000,"2852 ARSENAL ST",,ARSENAL,,,ST,63118
49,1010,0,151600,15160002200,2200,11516000220,3223,,3223,,30,15169220000,"3223 OHIO AV",,OHIO,,,AV,63118
100,1120,0,152800,15280002000,2000,11528000200,3305,,3305,,22,15289200000,"3305 WISCONSIN AV",,WISCONSIN,,,AV,63118
100,1010,0,153300,15330002000,2000,11533000200,3335,,3333,,22,15339200000,"3333 LEMP AV",,LEMP,,,AV,63118
100,1140,0,157200,15720001200,1200,11572000120,3428,,3426,,19,15729120000,"3426 OREGON AV",,OREGON,,,AV,63118
100,1130,0,159600,15960000950,950,11596000095,3630,,3626,,15,15969095000,"3626 MCDONALD AV",,MCDONALD,,,AV,63116
100,1110,0,161700,16170001500,1500,11617000150,3616,,3616,,19,16179150000,"3616 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1120,0,164900,16490001500,1500,11649000150,3708,,3708,,19,16499150000,"3708 TEXAS AV",,TEXAS,,,AV,63118
100,1010,0,174113,17411301800,1800,11741130180,3524,,3524,,65,17419080000,"3524 N 22ND ST",,22ND,N,,ST,63107
100,1110,0,175500,17550001600,1600,11755000160,3215,,3215,,21,17559160000,"3215 S 7TH BLVD",,7TH,S,,BLVD,63118
100,1110,0,176200,17620001200,1200,11762000120,3850,,3850,,18,17629120000,"3850 MARINE AV",,MARINE,,,AV,63118
100,1110,0,187222,18722202600,2600,11872220260,3737,,3737,,59,18729130000,"3737 ST FERDINAND AV",,ST FERDINAND,,,AV,63113
200,5000,0,188200,18820001300,1300,11882000130,3621,,3621,,59,18829130000,"3621 COZENS AV",,COZENS,,,AV,63113
100,1110,0,207800,20780003700,3700,12078000370,2661,,2661,,25,20789370000,"2661 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,209600,20960002300,2300,12096000230,3814,,3814,,15,20969230000,"3814 UTAH ST",,UTAH,,,ST,63116
100,1110,0,213200,21320001350,1350,12132000135,2800,,2800,,31,21329135000,"2800 EADS AV",,EADS,,,AV,63104
39,1010,0,215800,21580001100,1100,12158000110,1307,,1307,,31,21589110000,"1307 S COMPTON AV",,COMPTON,S,,AV,63104
100,1110,0,229400,22940002500,2500,12294000250,1209,,1209,,77,22949250000,"1209 N GRAND BLVD",,GRAND,N,,BLVD,63106
100,1010,0,239800,23980001700,1700,12398000170,2516,,2514,,65,23989170000,"2514 NEWHOUSE AV",,NEWHOUSE,,,AV,63107
100,1110,0,259300,25930001300,1300,12593000130,3428,,3428,,16,25939130000,"3428 MONTANA ST",,MONTANA,,,ST,63118
100,1110,0,389500,38950004000,4000,13895000400,4629,,4629,,38,38959400000,"4629 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389400,38940000900,900,13894000090,4618,,4618,,38,38949090000,"4618 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389400,38940001100,1100,13894000110,4606,,4606,,38,38949110000,"4606 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389400,38940001200,1200,13894000120,4546,,4546,,38,38949120000,"4546 MARYLAND AV",,MARYLAND,,,AV,63108
42,1110,0,389400,38940001500,1500,13894000150,4528,,4528,,38,38949150000,"4528 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389400,38940001800,1800,13894000180,4510,,4510,,38,38949180000,"4510 MARYLAND AV",,MARYLAND,,,AV,63108
28,5000,0,388500,38850001600,1600,13885000160,4949,,4949,,38,38859160000,"4949 FOREST PARK AV",,FOREST PARK,,,AV,63108
28,5000,0,388600,38860001300,1300,13886000130,209,,203,,38,38869130000,"203 S EUCLID AV",,EUCLID,S,,AV,63110
44,5000,0,388700,38870000800,800,13887000080,4939,,4905,,38,38879080000,"4905 CHILDRENS PL",,CHILDRENS,,,PL,63110
44,5000,0,388800,38880000100,100,13888000010,4960,,4950,,38,38889010000,"4950 CHILDRENS PL",,CHILDRENS,,,PL,63110
46,5000,0,388800,38880000300,300,13888000030,429,,429,,38,38889030000,"429 S EUCLID AV",,EUCLID,S,,AV,63110
44,5000,0,388800,38880000400,400,13888000040,601,,601,,38,38889040000,"601 N EUCLID AV",,EUCLID,N,,AV,63110
35,1110,0,389400,38940001900,1900,13894000190,4506,,4506,,38,38949190000,"4506 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389400,38940002000,2000,13894000200,4502,,4502,,38,38949200000,"4502 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,387518,38751802200,2200,13875180220,24,,24,,47,38759100000,"24 KINGSBURY PL",,KINGSBURY,,,PL,63112
200,5000,0,387906,38790602900,2900,13879060290,520,,500,,38,38799260000,"500 N KINGSHIGHWAY BLVD",,KINGSHIGHWAY,N,,BLVD,63108
100,1120,0,379300,37930007500,7500,13793000750,1390,,1388,,51,37939750000,"1388 UNION BLVD",,UNION,,,BLVD,63113
100,1120,0,379500,37950004800,4800,13795000480,1470,,1468,,51,37959480000,"1468 UNION BLVD",,UNION,,,BLVD,63113
19,1140,0,379500,37950004900,4900,13795000490,1478,,1472,,51,37959490000,"1472 UNION BLVD",,UNION,,,BLVD,63113
100,1120,0,379800,37980000300,300,13798000030,5390,,5388,,78,37989030000,"5388 WELLS AV",,WELLS,,,AV,63112
100,1120,0,379800,37980000500,500,13798000050,5382,,5380,,78,37989050000,"5380 WELLS AV",,WELLS,,,AV,63112
49,1010,0,379100,37910002400,2400,13791000240,5042,,5042,,51,37919240000,"5042 MINERVA AV",,MINERVA,,,AV,63113
100,1010,0,379200,37920004400,4400,13792000440,5143,,5143,,51,37929440000,"5143 PAGE BLVD",,PAGE,,,BLVD,63113
100,1010,0,379400,37940000300,300,13794000030,5228,,5228,,51,37949030000,"5228 WELLS AV",,WELLS,,,AV,63113
49,1010,0,379400,37940000600,600,13794000060,5220,,5220,,51,37949060000,"5220 WELLS AV",,WELLS,,,AV,63113
100,1120,0,379400,37940000700,700,13794000070,5216,,5214,,51,37949070000,"5214 WELLS AV",,WELLS,,,AV,63113
100,1110,0,379400,37940000850,850,13794000085,5210,,5210,,51,37949085000,"5210 WELLS AV",,WELLS,,,AV,63113
49,1110,0,379600,37960000500,500,13796000050,5372,,5372,,50,37969050000,"5372 THEODOSIA AV",,THEODOSIA,,,AV,63112
49,1110,0,379600,37960000600,600,13796000060,5370,,5370,,50,37969060000,"5370 THEODOSIA AV",,THEODOSIA,,,AV,63112
49,1110,0,271900,27190003100,3100,12719000310,2907,,2907,,17,27199310000,"2907 MOUNT PLEASANT ST",,MOUNT PLEASANT,,,ST,63111
100,1110,0,275900,27590002100,2100,12759000210,4700,,4700,,17,27599210000,"4700 MICHIGAN AV",,MICHIGAN,,,AV,63111
100,1110,0,276400,27640000800,800,12764000080,4656,,4656,,16,27649080000,"4656 IDAHO AV",,IDAHO,,,AV,63111
100,1110,0,278105,27810501800,1800,12781050180,6115,,6115,,42,27819085000,"6115 CRESCENT AV",,CRESCENT,,,AV,63139
100,1010,0,288600,28860001800,1800,12886000180,229,,229,,1,28869180000,"229 DOVER ST",,DOVER,,,ST,63111
100,1110,0,137900,13790002000,2000,11379000200,2701,,2701,,24,13799200000,"2701 ARMAND PL",,ARMAND,,,PL,63104
100,1110,0,137900,13790002100,2100,11379000210,2705,,2705,,24,13799210000,"2705 ARMAND PL",,ARMAND,,,PL,63104
